sandwich_id,pair,block_number,timestamp,victim_tx,victim_sender,victim_to,victim_entity,tx_index,log_index,direction,amount0_in,amount1_in,amount0_out,amount1_out,gas_price
121,WETH_WBTC,18972069,1704835547,0x7393fbe22fdff56ae493396c8519be179db2ad19e48428822c6a853f4ba5279c,0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e,0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e,0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e,4,42,0,43955989.0,0.0,0.0,8.794646255400969e+18,66388898951.0
122,WETH_WBTC,19116746,1706586623,0x624939b462916cd77896823290841665f42c57cb98fad43609f1047f139a5668,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x24d1da1d4b85f11ea7864fa1caac7a68a2a4e3cc,0x24d1da1d4b85f11ea7864fa1caac7a68a2a4e3cc,1,11,0,200583506.0,0.0,0.0,3.6566780132603662e+19,18710811231.0
123,WETH_WBTC,19238442,1708061951,0xd2bdc408ac4eaa2da3815aa9241d2ba329569a7226d763862581869e330d22dc,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xeb80b6cb1f1e907ab6450768778a94d8b2dc548a,0xeb80b6cb1f1e907ab6450768778a94d8b2dc548a,1,12,1,0.0,9.309809637005e+18,48921063.0,0.0,20000000000.0
124,WETH_WBTC,19344718,1709349095,0x238b996cf397a4d2df6da72ca5b6af8f7f858c6b2f01542eaa4d0410aa8932d1,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xca7c2771d248dcbe09eabe0ce57a62e18da178c0,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,1,26,0,94552080.0,0.0,0.0,1.6824921470754943e+19,44987083028.0
125,WETH_WBTC,19366018,1709606159,0x7041aea8d233d6d16b1fad6548be0db473089787fc4c1d02deccb3748b03e22d,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xa9aa8acc528928e08a7cb1e2649f71346cbb3cb1,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,3,77,1,0.0,6.297340066167723e+18,31727893.0,0.0,83357535813.0
126,WETH_WBTC,19381363,1709791223,0xe883a691388589a6832a921c1d6dd8886538ef6c3a80bea4d595ca5a7fb4f55a,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xa3877197f6f95d23810d0e76a4c0a8e6cbe3a9bf,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,3,38,1,0.0,7.032667698242094e+18,39809783.0,0.0,54529865631.0
127,WETH_WBTC,19391729,1709916383,0xfd42225af7676f7837d733b859d04f9d7dcb7e4a3e8fdb6fc8faff6c7e6b1628,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x701f82d53f71d766d3f6cf4998b61d6ee7d903db,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,1,29,1,0.0,1.757284012939148e+19,99479353.0,0.0,79211984162.0
128,WETH_WBTC,19401339,1710033119,0xec0ef6a2bc1d2d491100a28f87f0058c74078f708561a6e516a09fd2c567f4a5,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x9ec9367b8c4dd45ec8e7b800b1f719251053ad60,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,1,16,0,200000000.0,0.0,0.0,3.40876315738194e+19,59118147746.0
129,WETH_WBTC,19543615,1711763351,0x27443ce8622b65576e7c4ab029592dcb89d46f85aefe1e557c3694223be324be,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xea05150d6e257736b8035ce3416f6a3cdfdee936,0xea05150d6e257736b8035ce3416f6a3cdfdee936,1,17,1,0.0,2.2423802705484456e+19,109633410.0,0.0,21621384075.0
130,WETH_WBTC,19561166,1711976771,0x75b4de9fa6928c41ecdc217f33b9d952975747087ed6f199e4bdf55162f5bc88,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x1787ce19cabd59785de4425b84db5f1b43f09577,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,13,147,0,128644071.0,0.0,0.0,2.399225423402098e+19,20322937902.0
131,WETH_WBTC,19610895,1712578643,0xf7870dd490e6155de8a6e9a2afec01effb1d54ef23ed80d3ced569f5e1d48270,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x769f539486b31ef310125c44d7f405c6d470cd1f,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,1,12,0,40000000.0,0.0,0.0,7.53058831452961e+18,21825540294.0
132,WETH_WBTC,19655144,1713114263,0x33126a8d743f3c73528898840e0c882aaf01b5542c2d59867684054381d9708b,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,1,12,1,0.0,1.2893640240549771e+19,60749406.0,0.0,9795081825.0
133,WETH_WBTC,19655205,1713114995,0x48be35bc742d71f4f8bc5f14c674a57c4f4519b25e3dc36d8ce333cd78dc53fd,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,4,24,1,0.0,1.7737888064168747e+19,83234970.0,0.0,15842622176.0
134,WETH_WBTC,19656385,1713129239,0x7b1a31de5827e44faf668801e9b6da81a1c09605718e24382bd01420819569f9,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,9,61,1,0.0,7.529069882065512e+18,35690390.0,0.0,9910482854.0
135,WETH_WBTC,19657538,1713143291,0x5a7e03910837cf5a920b5818d63989379e3e0c7e57560cc2794dfe419ec29eab,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,2,28,1,0.0,1.2146264421450682e+19,57019034.0,0.0,8318821285.0
136,WETH_WBTC,19687641,1713507335,0x0fa0c09db16d4f295c1c18a3c006440f2c968913acee206c7111b6be82fbdb00,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x9c4fe5ffd9a9fc5678cfbd93aa2d4fd684b67c4c,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,1,8,0,32200000.0,0.0,0.0,6.603181733025479e+18,7812773335.0
137,WETH_WBTC,19733798,1714065215,0x26b5a397807da431eff6d455e6c2d7acdc833c431532a72f52546b998cf780c0,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xe4b8583ccb95b25737c016ac88e539d0605949e8,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,73,32,0,50000000.0,0.0,0.0,1.006970483236133e+19,22809520057.0
138,WETH_WBTC,19741490,1714158299,0x03b6cd0debeab958af1f35528edfe2689b3aab7b003ca2a036cc92786e580e0f,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xe4b8583ccb95b25737c016ac88e539d0605949e8,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,2,35,0,50000000.0,0.0,0.0,1.006681698605292e+19,6063111541.0
139,WETH_WBTC,19774268,1714554275,0x05f6cf0d68e42f643450d73d2c5c7259a89dc7c15da831bc9e2895cfd3e16406,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,3,27,0,78984327.0,0.0,0.0,1.5117110903463596e+19,17169590682.0
140,WETH_WBTC,19926383,1716392543,0xc93aa8908cbfbda2d19c8eedb782d43ee3f800ca47f68c486304f343c44e275c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x11fbbe358c9c75c90e5bdeeb580ba7e59a07ecd3,0x11fbbe358c9c75c90e5bdeeb580ba7e59a07ecd3,1,12,1,0.0,1.1371051578487544e+19,59160570.0,0.0,19150279663.0
141,WETH_WBTC,19956886,1716760715,0x75402fdb913ee9474ca2ed264ca6a9800b608ac7f541ea1939dc4c25209a67b0,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,3,44,1,0.0,6.578931201872804e+18,36414103.0,0.0,6566169074.0
142,WETH_WBTC,19956895,1716760823,0x2003d18afc837b2785d94ed2062d1e14ad9a69db336f5f4694a679ae2db057fa,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,4,57,1,0.0,6.510635329034113e+18,36014599.0,0.0,5332674668.0
143,WETH_WBTC,19961324,1716814259,0xa9a7719ce4ba3c4740ee97053a18611828cc54bf69ebbb6965d37435b6a2e108,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,3,55,1,0.0,1.7637350902470853e+19,98661200.0,0.0,14134163970.0
144,WETH_WBTC,19968568,1716901751,0xfbac1e99a5e9fa9bd22a1c856f997222ac38ecce2117ccde73157a93b73b4b81,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,2,43,1,0.0,1.9321971723838358e+19,107986357.0,0.0,17430888465.0
145,WETH_WBTC,19972448,1716948611,0xafc6c797aa9f1361e953e9ba96d3de50d7c327c6be5354af9d6eeda194ac3f17,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x5b9a09d4464c6b2f9760cb4cc4407eba66898f0f,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,1,15,0,87234036.0,0.0,0.0,1.5228111858960855e+19,12415082210.0
146,WETH_WBTC,20121883,1718752871,0x0d62bfe5f6fd1d5505fd424157c771c24d025789d077fdf3b15ab79ff3c1a551,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,1,22,1,0.0,1.9120823844935115e+19,100250000.0,0.0,4308226003.0
147,WETH_WBTC,20295995,1720854539,0xffbfdf1f00738aee75933d163a6226a29b9d39b52390d1c1edb619c697c6865f,0xf9234cb08edb93c0d4a4d4c70cc3ffd070e78e07,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,0xf9234cb08edb93c0d4a4d4c70cc3ffd070e78e07,2,63,1,0.0,1.5074834412846512e+19,80000000.0,0.0,2051364838.0
148,WETH_WBTC,20341323,1721401067,0xeaf35235be31e0ca7058792d0d3403470476f5bd3f2ed1bf612aafabab4605ef,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xe4b8583ccb95b25737c016ac88e539d0605949e8,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,1,10,0,50000000.0,0.0,0.0,9.337942512979368e+18,15065289564.0
149,WETH_WBTC,20341338,1721401247,0x37a12118b7789b7bf3b4e750cc26be13677dcf01d93ba60ec7e235d32d815309,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xe4b8583ccb95b25737c016ac88e539d0605949e8,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,1,11,0,50000000.0,0.0,0.0,9.327596689981805e+18,13588811448.0
150,WETH_WBTC,20486229,1723148531,0x0d0b2a7be5d4ff4e62240ab17e36778ef80aa632afbe1310770a1f089f1cab5e,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,1,30,1,0.0,7.126080052469704e+18,30154997.0,0.0,5461655278.0
151,WETH_WBTC,20541364,1723813367,0xa2964481581598d1b0cb408a29cee7b49b29211b1244b2e6dd424b39bf1db975,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x1b9435f556358e10b99131f60eabb3b73a215580,0x1b9435f556358e10b99131f60eabb3b73a215580,1,28,1,0.0,7.514015924910896e+18,31112418.0,0.0,5951178521.0
152,WETH_WBTC,20842967,1727452235,0x1bd85eddd7a4ed54daeecd63c106a1bbe233201a07e2bd492ea8b331c49a430e,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,1,13,1,0.0,9.615370426695498e+18,38672489.0,0.0,20134064764.0
153,WETH_WBTC,20850026,1727537255,0xb50720bf19cb6af1adb796f099cf480a67e1b81b4244114db487cc93ac3945e0,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xe4b8583ccb95b25737c016ac88e539d0605949e8,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,97,200,0,50000000.0,0.0,0.0,1.210249433915e+19,8871113881.0
154,WETH_WBTC,20850039,1727537411,0x295ad41eea5d2c7d0112cc7d6cd5d2f09908bccdadb46d8bfef73f583a865f1e,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xe4b8583ccb95b25737c016ac88e539d0605949e8,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,1,9,0,50000000.0,0.0,0.0,1.205015118712215e+19,8494937133.0
155,WETH_WBTC,20850048,1727537519,0x21de395b8507f4b1512e53a517c36852250592d9403c549073e2527e10c676da,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xe4b8583ccb95b25737c016ac88e539d0605949e8,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,1,7,0,50000000.0,0.0,0.0,1.2064783627116378e+19,8048204965.0
156,WETH_WBTC,20945072,1728682283,0xc19fb65d6233075fe40fee06544b9ef12fb64f00a9b05ea33c74f5db5595f6d9,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,2,16,1,0.0,7.82901823245683e+18,30062522.0,0.0,11679060092.0
157,WETH_WBTC,20945089,1728682487,0xc202a12262c516cb46327fa748925d6e1b838dbb017181b88ab0b2f959dbeefc,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,1,19,1,0.0,7.362218546463453e+18,28206255.0,0.0,10078155264.0
158,WETH_WBTC,20945235,1728684239,0x8e4695b09ca88793cabfb72d0f26b92bc721ce440573e450b80680b551a7d5ea,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,1,12,1,0.0,8.350047807817832e+18,31945693.0,0.0,17129268905.0
159,WETH_WBTC,21439173,1734642743,0x63cb02be26edf3e6e21eee31308bc4c851a92489b1c6059f7dddc719c3336b4e,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,6,43,0,38902513.0,0.0,0.0,1.0987434160853205e+19,36521849427.0
160,WETH_WBTC,21644900,1737125183,0xcd74d1569e7c82fd35f61c7043124ff8355c5b5d746bf434f46586e96faab835,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,2,20,1,0.0,9.022383704015203e+18,29722155.0,0.0,12504979342.0
161,WETH_WBTC,21648005,1737162647,0x6e07e6f334913f32636a04de8d828a99c901bb1fac1b19cd5e763d4aa0592950,0x7bf8b4b9a74d5e55f022f3f311eda6142426e783,0x7bf8b4b9a74d5e55f022f3f311eda6142426e783,0x7bf8b4b9a74d5e55f022f3f311eda6142426e783,1,13,1,0.0,2.699156375537849e+19,87040826.0,0.0,5919207691.0
162,WETH_WBTC,21694164,1737719315,0xc7f257f6bcaf98a030b6bcd6742414e7f2505f92c3403ebd7cb389273bb24cd1,0x7bf8b4b9a74d5e55f022f3f311eda6142426e783,0x7bf8b4b9a74d5e55f022f3f311eda6142426e783,0x7bf8b4b9a74d5e55f022f3f311eda6142426e783,1,9,1,0.0,1.9944438759813226e+19,62425601.0,0.0,15796250641.0
163,WETH_WBTC,22872542,1751954471,0xcff1d35c68e224292112f571cf7c418850e982f578ca8264b3335f3341b61d8e,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xbf9d75779b25db484916df1d84ee382f094240c8,0xbf9d75779b25db484916df1d84ee382f094240c8,1,12,1,0.0,1.0174843603393632e+19,23367634.0,0.0,326129369.0
164,WETH_WBTC,23425721,1758630395,0x35efe7a7df2dd51c920778becb43c9fc876d051791b162cb5654f099cda9defe,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x1b7bc083290bc24eda9a24ff44ab974da44c752a,0x1b7bc083290bc24eda9a24ff44ab974da44c752a,5,53,1,0.0,10000000000000.0,37.0,0.0,448836827.0
1,USDC_USDT,11803957,1612630213,0xc85120dcdaa2b2513adba9dc7b23fd1de7e8c2b8861a75c0ec0b283b2b6ea8d6,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x63503d2809ecc72f337d562f54b05ab5f18a8457,0x63503d2809ecc72f337d562f54b05ab5f18a8457,115,176,1,0.0,100000000000.0,99186673012.0,0.0,171000000000.0
2,USDC_USDT,11803980,1612630518,0x552139da2ac959b9520885dbe12f013d18c55d785ab895e66331550398e025b7,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x63503d2809ecc72f337d562f54b05ab5f18a8457,0x63503d2809ecc72f337d562f54b05ab5f18a8457,105,178,1,0.0,100000000000.0,98969440752.0,0.0,131000000000.0
3,USDC_USDT,12201337,1617913537,0x58abd26f2a00b6ecd82c9a35e9ac32cca48b66ff4e56838967a68608d1c0cc38,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x13609e0cf26e1bfacab79a9d8ebe237115ac3daa,0x13609e0cf26e1bfacab79a9d8ebe237115ac3daa,1,10,0,205670276617.0,0.0,0.0,202880380636.0,124000000000.0
4,USDC_USDT,12676387,1624261551,0x3957a6a295bd60cec463bdaa8cacc9d43c3caf048bdb6b6793c9682aec219d71,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xbd29156c119f93c586cc384194452f408b2b3d14,0xbd29156c119f93c586cc384194452f408b2b3d14,1,7,1,0.0,81198552045.0,79312871551.0,0.0,90000000000.0
5,USDC_USDT,13002476,1628665992,0x2d1499a9418f289395754908f19ae0654bb8b00d3df75826a28b9e59c0db9496,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x498c5431eb517101582988fbb36431ddaac8f4b1,0x498c5431eb517101582988fbb36431ddaac8f4b1,6,82,0,141853093217.0,0.0,0.0,140126000000.0,48512438105.0
6,USDC_USDT,13155823,1630712755,0x2ef549183521790556d57717110e909cfb8e3c9c82cb4485660fb28306f13189,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x5b7cdd3ead9f61a0b4eede5992a25e4400fb2d03,0x5b7cdd3ead9f61a0b4eede5992a25e4400fb2d03,2,16,0,168903223924.0,0.0,0.0,159397048696.0,124000000000.0
7,USDC_USDT,13250971,1631985243,0x28a2fe32f14b8bdbd053f512c47d70fa77aae6739e72a94106d2f96ba4abaf1a,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x19c9c6b2e6e7b788279ef281f86b76c5224054f4,0x19c9c6b2e6e7b788279ef281f86b76c5224054f4,1,11,0,200509251594.0,0.0,0.0,198144883244.0,61981679058.0
8,USDC_USDT,13332762,1633082492,0xa25b2307a8618ca90dffaa0d2f3bc47e1b09c6335cbb424b6feba0a091294f64,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xa7e3bfa324f1621f71e0456e7231c4559d575fb3,0xa7e3bfa324f1621f71e0456e7231c4559d575fb3,1,7,1,0.0,128869359541.0,127420000000.0,0.0,79929466414.0
9,USDC_USDT,13386565,1633809855,0xd4e2f2bfc87f5b748430c7299a07f6f045cc5e36847c70f0b4ceabf428065c05,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x60e8b62c7da32ff62fcd4ab934b75d2d28fe7501,0x60e8b62c7da32ff62fcd4ab934b75d2d28fe7501,1,14,0,280592654557.0,0.0,0.0,276362091121.0,92886736721.0
10,USDC_USDT,13386856,1633813542,0x0845a374bf0586276d5df49f7a027cd3878f8714c555a3adec171e51feb5791a,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x00b1a4e7f217380a7c9e6c12f327ac4a1d9b6a14,0x00b1a4e7f217380a7c9e6c12f327ac4a1d9b6a14,1,26,0,550242681327.0,0.0,0.0,497202303478.0,59240545031.0
11,USDC_USDT,13458853,1634790035,0x66ffe903651d069a448e328a313d84329586277d2d550bb540b1ca1fda0b10ad,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x4a14347083b80e5216ca31350a2d21702ac3650d,0x4a14347083b80e5216ca31350a2d21702ac3650d,1,9,1,0.0,163000800000.0,157919263997.0,0.0,60443786016.0
12,USDC_USDT,13501054,1635360285,0xf4d4200fd2e67332e2deeaf4cf8e1f3670630068e468218ebdae78a30f31e24d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x4a14347083b80e5216ca31350a2d21702ac3650d,0x4a14347083b80e5216ca31350a2d21702ac3650d,1,9,0,199990000000.0,0.0,0.0,194014737822.0,210296245297.0
13,USDC_USDT,13528471,1635732912,0xe3842d5f7ef114604c646ad2756d7a6f6bd0928724a23e80d7090b9da0b77c75,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x4a14347083b80e5216ca31350a2d21702ac3650d,0x4a14347083b80e5216ca31350a2d21702ac3650d,202,300,0,1984000000.0,0.0,0.0,1982151216.0,119930001916.0
14,USDC_USDT,13530201,1635756017,0x6bf3af6eeb31730f0a7e81c58cdd69c1f6e9da2bac5237d9a989cf2412f02ab2,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x4a14347083b80e5216ca31350a2d21702ac3650d,0x4a14347083b80e5216ca31350a2d21702ac3650d,1,9,0,167002311000.0,0.0,0.0,161892632004.0,132003932734.0
15,USDC_USDT,13530262,1635756924,0x5e5518654f1c41b7bbf097fd1fac2282c12d9d3a587cadbf9b324662316d86b1,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x4a14347083b80e5216ca31350a2d21702ac3650d,0x4a14347083b80e5216ca31350a2d21702ac3650d,1,9,0,300000000000.0,0.0,0.0,289614383104.0,141029338988.0
16,USDC_USDT,13533274,1635798083,0x99cfd594b6242f5c3e654fb695023f6c99d067ec6076a987a0dad0d69b76a7d7,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x4a14347083b80e5216ca31350a2d21702ac3650d,0x4a14347083b80e5216ca31350a2d21702ac3650d,1,9,0,349964950000.0,0.0,0.0,338594610604.0,217869584108.0
17,USDC_USDT,13533293,1635798321,0xe2873e72b151929ce9442f6021d54fd464a53f5bb46356af882e57eba7c89e3a,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x4a14347083b80e5216ca31350a2d21702ac3650d,0x4a14347083b80e5216ca31350a2d21702ac3650d,3,23,0,229965980000.0,0.0,0.0,221679022019.0,202083616261.0
18,USDC_USDT,13534371,1635812452,0x87c8ac40be87670b77b8ccc73c94969a320e487899aa4043353315ca6100db9a,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x4a14347083b80e5216ca31350a2d21702ac3650d,0x4a14347083b80e5216ca31350a2d21702ac3650d,2,13,0,199974500700.0,0.0,0.0,194118419036.0,218679052634.0
19,USDC_USDT,13537128,1635850669,0xab496127988b04ea513f01ba863262e32613dd0e8f31a7f13d29b28578e6169d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x4a14347083b80e5216ca31350a2d21702ac3650d,0x4a14347083b80e5216ca31350a2d21702ac3650d,1,9,0,158000000000.0,0.0,0.0,153531907797.0,110862269476.0
20,USDC_USDT,13580709,1636440727,0x2b306829cf97a585ad0a7bc3c9f908b3bb7a7be6828840fd7330283374e6d48c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x4a14347083b80e5216ca31350a2d21702ac3650d,0x4a14347083b80e5216ca31350a2d21702ac3650d,1,9,0,500000000000.0,0.0,0.0,480765254542.0,154970218859.0
21,USDC_USDT,13580736,1636441103,0x46ff1f338b1e9adb3cd44a3cf451470b780e55a49c14f80c32ef5ebd2539a7c4,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x4a14347083b80e5216ca31350a2d21702ac3650d,0x4a14347083b80e5216ca31350a2d21702ac3650d,1,9,0,142000000000.0,0.0,0.0,137700661490.0,120292541687.0
22,USDC_USDT,13602407,1636735149,0xea66b1ddb76582eca87278f132bf47cabaa95945fb22e9078783727e9d23cde8,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x4a14347083b80e5216ca31350a2d21702ac3650d,0x4a14347083b80e5216ca31350a2d21702ac3650d,1,9,0,274000000000.0,0.0,0.0,265678472203.0,161682350506.0
23,USDC_USDT,13633464,1637158939,0xad3dafa2addbaba872fe9cdf5baa9edd7f64fe17c2d14bd543e911fa41107435,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x405322d8abdcdba4a616c9189f5c8ff9a6bfb227,0x405322d8abdcdba4a616c9189f5c8ff9a6bfb227,1,11,0,178784628342.0,0.0,0.0,176829046259.0,111913689875.0
24,USDC_USDT,13682560,1637830953,0xd2b9de18129332285fafedf2fb25600726d4debc4c472db274a9c005e89b58c8,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x4a14347083b80e5216ca31350a2d21702ac3650d,0x4a14347083b80e5216ca31350a2d21702ac3650d,1,9,0,150000000000.0,0.0,0.0,145196286548.0,136493018703.0
25,USDC_USDT,13753595,1638811847,0xeef9abc6c67e3a94672c8ce0ef73500d8ed970bab03cbb2c51bcdc183d8f21ac,0x1111111254fb6c44bac0bed2854e76f90643097d,0x35da3d2f891ba64e6fc625a1ff2b1074c41f5559,0x1111111254fb6c44bac0bed2854e76f90643097d,1,11,0,144201331407.0,0.0,0.0,136612732758.0,744000000000.0
26,USDC_USDT,13803911,1639493188,0x5ae68a8bf640f123d210fb103f3d36df5cade3e563ca7f53600c806d064e6737,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x4a14347083b80e5216ca31350a2d21702ac3650d,0x4a14347083b80e5216ca31350a2d21702ac3650d,1,11,0,159984603300.0,0.0,0.0,155407927984.0,44171779100.0
27,USDC_USDT,13886746,1640600807,0x347f9c58293cbe7152b97768e88ea5dc37b35b12f4e834bdaebe347d736f6db9,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x4a14347083b80e5216ca31350a2d21702ac3650d,0x4a14347083b80e5216ca31350a2d21702ac3650d,1,9,0,179122124800.0,0.0,0.0,173979799064.0,52522985708.0
28,USDC_USDT,13889010,1640631646,0xbc5abdb9d4a98df46ad81232b0eff742ee3af764f2e80b8689f15298e01a0fa3,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x4a14347083b80e5216ca31350a2d21702ac3650d,0x4a14347083b80e5216ca31350a2d21702ac3650d,1,9,0,149983884600.0,0.0,0.0,145845173107.0,89326526202.0
